Quote created at,Order created at,MinuteDiff between quote created and order created at,Order Created by,Origin of order,Global Business Partner No.,Global Business Partner Name,Customer Type,Segmentation,Business Unit,LOG_Price Type,LOG_Price Original Type,As-Is_Price Original Type,As-Is_Price Original Type Mechanism,XGRP Responsive,XGRP Level,Price Start RelMonth,Price Adjusted,Customer Name,Customer No.,Product Prices Exist,Avoid customer price profile,Avoid default sales prices,Sales Category,HIPO Evaluation,Sales Revenue Category,Sales Profit Category,Sales Profit Potential,System Price Profile Code,Customer Process Method Code,Brandtype,Cost changed Reasoncode,Order Cost Change Amount,Posting Week,Posting Month,Posting Year,Posting Date,Order Date,Campaign No.,Qty. Disc. Code,Item description,Source Profile,RelMonth,RelWeek,Requested Price,Item Group Name,GPPG,Document Type,GPPGName,Brand No.,BrandName,Item No.,Process Method Code,Sensitivity Cluster,Product type code,Product Group,Product Group Name,Created Date,Sales Price Responsible,As-Is_Sales Price Owner,Sales Price Track,LOG_Sales Price Owner,LOG_Calculated Code,Blocking,Document No.,Order No.,Qty,Line Discount Amount,Unit Price Last modified by,Price modified by Name,Salesperson Name,Original Unit Price,Price Adjusted_log,Sales Cost (DKK),Order Cost Change Amount (DKK),[Discount (DKK)],Discount (LCY),[requested price (DKK)],Original Turnover (DKK),Turnover (LCY),Turnover (DKK),FinCost (LCY),FinCost (DKK),Fin.Profit (LCY),Fin. Profit DKK,Sales Profit (LCY),Sales Profit (DKK),Top 200
2026-02-27 13:34:18.950,2026-02-27 13:39:46.120,5.0,SWR-DE,,,,1,1,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,Manually,M & M Computer,493514383430,Yes,0,0,A,Yes,A,,,20251229.397,,0,,0.0,202610,202603,2026,2026-03-02,2026-02-27,,,Indoor OM4 multi-mode fiber ,,0,-2,0.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W128986549,,0,,300,Network products,2024-12-06,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3854699,2753927.0,1,0,SWR-DE,Stefan Weber,Adrian Hovancsak,7.23,Manually,51.181661,0.0,1.718508,0.23,0.0,54.020935,7.0,52.302428,-6.83,-51.032225,0.17,1.270201,0.15,1.120766,0
2025-12-18 13:07:05.710,2025-12-18 13:16:53.793,9.0,fst-de,XML,,,1,0,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,Requested,acomm GmbH,27277,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202603,202601,2026,2026-01-16,2025-12-18,,,An AC power adapter delivers ,,-2,-9,67.39,Plugs / Accessories,16000,Invoice,Network,45790,Ubiquiti,W129012199,,0,,300,Network products,2025-01-14,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251006.29,,3841134,2736186.0,1,0,fst-de,Franz Stuempfig,Franz Stuempfig,70.49,Manually,458.183039,0.0,23.163199,3.1,503.538079,526.701279,67.39,503.53808,-61.17,-457.062239,6.22,46.475839,6.07,45.35504,0
2026-02-16 16:34:58.383,2026-02-17 10:58:11.077,1104.0,fst-de,WEB,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,EXOLAUNCH GmbH,27905,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202609,202602,2026,2026-02-26,2026-02-17,,,Ultra-thin braided shielded ,,-1,-3,6.58,Accessories,16000,Invoice,Network,45790,Ubiquiti,W129012594,,0,,300,Network products,2025-01-14,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3853798,2750460.0,2,0,,,,6.58,,86.597002,0.0,0.0,,49.163785,98.327571,13.16,98.327572,-11.56,-86.372851,1.6,11.954719,1.57,11.730569,0
2025-12-03 12:57:35.870,2025-12-03 14:12:40.647,75.0,sew-de,WEB,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,ABC-Communicationstechnik-,49722198350,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202603,202601,2026,2026-01-12,2025-12-03,,,Display that pairs with the ,,-2,-9,117.26,POE,12000,Invoice,Surveillance & Security,45790,Ubiquiti,W128836273,,0,,250,Surveillance,2024-03-06,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251006.29,,3839507,2731883.0,3,0,,,Sebastian Wulf,117.26,,2303.916479,0.0,0.0,,876.166719,2628.500159,351.78,2628.50016,-308.34,-2303.916479,43.44,324.583679,43.44,324.58368,0
2026-02-06 12:52:31.423,2026-02-06 15:21:17.697,149.0,sew-de,,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,CODA Computer und,10596,Yes,0,0,B,,B,,,20251229.397,,0,,0.0,202608,202602,2026,2026-02-19,2026-02-06,,,UI Care Extended 5-Year ,,-1,-4,0.0,Extended WTY,16000,Invoice,Network,45790,Ubiquiti,W128863991,,0,SPECIAL OR,300,Network products,2024-10-07,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3851482,2747672.0,1,0,,,Sebastian Wulf,643.72,,4447.157088,0.0,0.0,,0.0,4809.360864,643.72,4809.360864,-593.76,-4436.099712,49.96,373.261152,48.48,362.203776,0
2026-02-04 17:14:55.583,2026-02-04 17:18:00.800,4.0,SVC_OUT,XML,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,LessPaid LTD,24134,Yes,0,0,A,,A,,,20251229.397,,0,,0.0,202606,202602,2026,2026-02-05,2026-02-04,,,UniFi USW-Pro-24-POE Gen 2,,-1,-6,0.0,24-> port,16000,Invoice,Network,45790,Ubiquiti,USW-PRO-24-POE,,0,,300,Network products,2019-10-31,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3847321,2746908.0,1,0,,,Paarthiban Sathianathan,530.95,,3740.058992,0.0,0.0,,0.0,3964.828435,530.95,3964.828436,-499.6,-3730.724713,31.35,234.103722,30.1,224.769443,0
2026-02-12 12:05:08.013,2026-02-12 15:12:39.847,187.0,sew-de,,,,1,1,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,From Bid,Inside Computer GmbH,19560,Yes,0,0,B,,B,,,20251229.397,1_CD_CUST,0,GR-COUNTRY,0.0,202607,202602,2026,2026-02-13,2026-02-12,,,UniFi USW-Pro-24-POE Gen 2,,-1,-5,0.0,24-> port,16000,Invoice,Network,45790,Ubiquiti,USW-PRO-24-POE,,0,,300,Network products,2019-10-31,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3849834,2749471.0,3,0,sew-de,Sebastian Wulf,Sebastian Wulf,532.71,From Bid,10966.802531,0.0,83.098805,11.13,0.0,11931.958205,1587.0,11848.8594,-1468.86,-10966.802531,118.14,882.056867,118.14,882.056868,0
2026-02-23 07:47:40.293,2026-02-23 07:53:37.803,6.0,JETU-DE,,,,1,0,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,From Bid,ComputerSysteme-Malgadey,27635,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202609,202602,2026,2026-02-23,2026-02-23,,,UniFi USW-Pro-24-POE Gen 2,,-1,-3,0.0,24-> port,16000,Invoice,Network,45790,Ubiquiti,USW-PRO-24-POE,,0,,300,Network products,2019-10-31,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3852461,2752004.0,1,0,JETU-DE,Jessica Tutino,Sebastian Wulf,534.82,From Bid,3672.788851,0.0,30.932837,4.14,0.0,3996.014593,530.68,3965.081756,-491.56,-3672.788851,39.12,292.292903,39.12,292.292904,0
2025-12-05 14:11:39.217,2025-12-15 09:21:55.150,14110.0,GGU-DE,,,,1,1,DE,Adjusted,Product,Product,Unit Price,No,No,6-12M,Manually,ACP IT-Solutions GmbH,16715,No,1,1,B,,B,,,20251229.397,,0,,0.0,202603,202601,2026,2026-01-12,2025-12-15,,,"Enterprise-grade, indoor ",,-2,-9,0.0,Indoor,16000,Invoice,Network,45790,Ubiquiti,W128981667,UBQT_EXC,0,,300,Network products,2024-12-03,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,A,,3839278,2735010.0,4,0,psa-de,Paarthiban Sathianathan,Gülsen Günes,434.27,Manually,9852.579199,0.0,277.061759,37.08,0.0,12979.461759,1700.0,12702.4,-1318.6,-9852.579199,381.4,2849.820799,381.4,2849.8208,0
2026-01-15 10:29:58.180,2026-01-15 10:33:48.557,4.0,fst-de,WEB,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,TELELINK GmbH,27836,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202604,202601,2026,2026-01-19,2026-01-15,,,All-weather 4K PoE+ camera ,,-2,-8,393.76,Day & Night,12000,Invoice,Surveillance & Security,45790,Ubiquiti,W129234937,,0,,300,Network products,2025-09-03,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20240603.1,,3841614,2740518.0,2,0,,,Franz Stuempfig,393.76,,5247.132783,0.0,0.0,,2942.214096,5884.428192,787.52,5884.428192,-700.48,-5234.056608,87.04,650.371584,85.29,637.295409,0
2026-02-24 15:57:27.600,2026-02-25 08:33:47.870,996.0,GGU-DE,XML,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,s-komm Schöller,22036,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202609,202602,2026,2026-02-25,2026-02-25,,,"Plug-and-play, Ethernet ",,-1,-3,47.48,"PoE Inject., Splitt. & Conv.",16000,Invoice,Network,45790,Ubiquiti,W129234728,,0,,300,Network products,2025-09-03,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3853201,2752887.0,1,0,,,Gülsen Günes,47.48,,256.428743,0.0,0.0,,354.756315,354.756315,47.48,354.756316,-34.32,-256.428743,13.16,98.327571,13.16,98.327572,0
2026-02-19 10:24:36.023,2026-02-19 10:31:25.460,7.0,aho-de,WEB,,,2,1,DE,Product,Product,Product,Unit Price,No,No,0-3M,,etronixx Sales GmbH,22918,Yes,1,0,A,,A,,,20251229.397,,0,GR-COUNTRY,0.0,202608,202602,2026,2026-02-19,2026-02-19,PT_OBS,,Paintable mounting kit for ,,-1,-4,5.62,Accessories,16000,Invoice,Network,45790,Ubiquiti,W128890730,O100,0,,300,Network products,2024-06-03,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,A,Purchase,3851646,2751248.0,1,0,,,Adrian Hovancsak,5.62,,202.170672,0.0,0.0,,41.988144,41.988144,5.62,41.988144,-27.06,-202.170672,-21.44,-160.182528,-21.44,-160.182528,0
2026-01-28 14:51:40.787,2026-01-28 15:25:47.283,34.0,sew-de,,,,0,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,DS Deutsche Systemhaus GmbH,26758,Yes,0,0,B,,B,,,20251229.397,,0,,0.0,202605,202601,2026,2026-01-29,2026-01-28,,,10 Gbps Bidirectional,,-2,-7,0.0,SFP+,16000,Invoice,Network,45790,Ubiquiti,W127028471,,0,,300,Network products,2022-07-26,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3845175,2744622.0,2,0,,,Sebastian Wulf,129.5,,1828.735679,0.0,0.0,,0.0,1934.419199,259.0,1934.4192,-244.24,-1824.179711,14.76,110.239487,14.15,105.68352,0
2026-02-11 07:57:34.337,2026-02-11 08:41:07.607,44.0,GGU-DE,XML,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,KLarBIT GmbH,23748,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202607,202602,2026,2026-02-11,2026-02-11,,,10 Gbps Bidirectional,,-1,-5,0.0,SFP+,16000,Invoice,Network,45790,Ubiquiti,W127028471,,0,,300,Network products,2022-07-26,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.330,,3849119,2748729.0,2,0,,,Gülsen Günes,127.94,,1724.990847,0.0,0.0,,0.0,1910.451255,255.88,1910.451256,-231.04,-1724.990847,24.84,185.460407,24.84,185.460408,0
2026-02-05 11:39:29.527,2026-02-05 11:40:47.970,1.0,jesc-de,,,,0,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,DS Deutsche Systemhaus GmbH,26758,Yes,0,0,B,,B,,,20251229.397,,0,,0.0,202606,202602,2026,2026-02-05,2026-02-05,,,UniFi Ethernet Patch Cable,,-1,-6,0.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W126203905,,0,,300,Network products,2021-06-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3847371,2747091.0,1,0,,,Sebastian Wulf,73.06,,507.63544,0.0,0.0,,0.0,545.569951,73.06,545.569951,-67.81,-506.365978,5.25,39.203972,5.08,37.934511,0
2026-02-09 12:44:55.683,2026-02-09 12:52:07.390,8.0,sew-de,,,,0,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,DS Deutsche Systemhaus GmbH,26758,Yes,0,0,B,,B,,,20251229.397,,0,,0.0,202607,202602,2026,2026-02-09,2026-02-09,,,UniFi Ethernet Patch Cable,,-1,-5,0.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W126203905,,0,,300,Network products,2021-06-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3848295,2747987.0,2,0,,,Sebastian Wulf,73.3,,1018.389679,0.0,0.0,,0.0,1094.544919,146.6,1094.54492,-136.06,-1015.851171,10.54,78.693747,10.2,76.15524,0
2026-02-18 15:10:25.870,2026-02-18 15:12:15.223,2.0,JETU-DE,,,,0,2,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,From Bid,DS Deutsche Systemhaus GmbH,26758,Yes,0,0,B,,B,,,20251229.397,,0,GR-COUNTRY,0.0,202608,202602,2026,2026-02-18,2026-02-18,,,UniFi Ethernet Patch Cable,,-1,-4,0.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W126203905,,0,,300,Network products,2021-06-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3851310,2751045.0,6,0,JETU-DE,Jessica Tutino,Sebastian Wulf,73.03,From Bid,2935.285056,0.0,-1.344816,-0.18,0.0,3273.730416,438.36,3275.075232,-392.88,-2935.285056,45.48,339.790176,45.48,339.790176,0
2026-02-06 12:52:31.423,2026-02-06 15:21:17.697,149.0,sew-de,,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,CODA Computer und,10596,Yes,0,0,B,,B,,,20251229.397,,0,,0.0,202608,202602,2026,2026-02-19,2026-02-06,,,UI Care Extended 5-Year ,,-1,-4,0.0,Extended WTY,16000,Invoice,Network,45790,Ubiquiti,W128863991,,0,SPECIAL OR,300,Network products,2024-10-07,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3851482,2747672.0,6,0,,,Sebastian Wulf,643.72,,26683.166664,0.0,0.0,,0.0,28856.165184,3862.32,28856.165184,-3562.56,-26616.598272,299.76,2239.566912,290.85,2172.99852,0
2026-02-09 13:40:30.297,2026-02-09 13:45:16.260,5.0,SVC_OUT,XML,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Haubner & Siegmund IT Service,22451,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202607,202602,2026,2026-02-09,2026-02-09,,,UniFi Ethernet Patch Cable,,-1,-5,0.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W126203901,,0,,300,Network products,2021-06-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3848222,2748026.0,30,0,,,Gülsen Günes,1.58,,325.600981,0.0,0.0,,0.0,353.897879,47.4,353.89788,-43.5,-324.779699,3.9,29.118179,3.79,28.296898,0
2026-02-25 11:40:16.880,2026-02-25 12:27:03.683,47.0,GGU-DE,XML,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Haubner & Siegmund IT Service,22451,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202609,202602,2026,2026-02-25,2026-02-25,,,UniFi Ethernet Patch Cable,,-1,-3,0.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W126203901,,0,,300,Network products,2021-06-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3853271,2753059.0,8,0,,,Gülsen Günes,1.59,,84.280775,0.0,0.0,,0.0,95.040023,12.72,95.040024,-11.28,-84.280775,1.44,10.759247,1.44,10.759248,0
2026-03-05 10:17:46.997,2026-03-05 11:14:48.273,57.0,sew-de,XML,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,FTT Distribution GmbH,27736,Yes,0,0,B,,B,,,20251229.397,,0,GR-COUNTRY,0.0,202610,202603,2026,2026-03-05,2026-03-05,,,UniFi Ethernet Patch Cable,,0,-2,2.0,Accessories,16000,Invoice,Network,45790,Ubiquiti,W126203901,,0,,300,Network products,2021-06-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3856004,2755621.0,30,0,,,Sebastian Wulf,2.0,,316.056098,0.0,0.0,,14.94355,448.306522,60.0,448.306522,-42.3,-316.056098,17.7,132.250424,17.7,132.250424,0
2026-01-29 15:10:01.833,2026-01-29 15:10:15.060,0.0,SVC_OUT,WEB,,,1,2,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,Kalisch Systems GmbH & Co. KG.,22514,Yes,0,0,A,,C,,,20251229.397,,0,,0.0,202605,202601,2026,2026-01-29,2026-01-29,,,UniFi Ethernet Patch Cable,,-2,-7,1.6,Accessories,16000,Invoice,Network,45790,Ubiquiti,W126203901,,0,,300,Network products,2021-06-29,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3845101,2745080.0,20,0,,,Marcel Schnerr,1.6,,220.105535,0.0,0.0,,11.950079,239.001599,32.0,239.0016,-29.4,-219.582719,2.6,19.418879,2.53,18.896064,0
2026-01-21 08:41:25.373,2026-01-21 09:32:52.670,51.0,fst-de,WEB,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,EtecProjekt+Bau GmbH,27825,Yes,0,0,B,,B,,,20251229.397,,0,,0.0,202604,202601,2026,2026-01-22,2026-01-21,,,UniFi Redundant Power System,,-2,-8,352.31,Accessories,16000,Invoice,Network,45790,Ubiquiti,W125700334,,0,,300,Network products,2020-04-08,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3842895,2742153.0,1,0,,,Franz Stuempfig,352.31,,2344.74498,0.0,0.0,,2632.495551,2632.495551,352.31,2632.495551,-313.02,-2338.916742,39.29,293.578809,38.51,287.750571,0
2026-01-27 07:04:27.867,2026-01-27 09:25:37.193,141.0,fst-de,WEB,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,TELELINK GmbH,27836,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202605,202601,2026,2026-01-27,2026-01-27,,,All-weather 4K PoE camera ,,-2,-7,159.96,Day & Night,12000,Invoice,Surveillance & Security,45790,Ubiquiti,W129089664,,0,,250,Surveillance,2025-03-26,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3844293,2743889.0,1,0,,,Franz Stuempfig,159.96,,1028.304383,0.0,0.0,,1194.709247,1194.709247,159.96,1194.709248,-137.68,-1028.304383,22.28,166.404863,22.28,166.404864,0
2026-03-05 15:18:29.037,2026-03-05 15:24:11.370,6.0,SWR-DE,,,,1,1,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,Manually,M & M Computer,493514383430,Yes,0,0,A,Yes,A,,,20251229.397,,0,,0.0,202610,202603,2026,2026-03-06,2026-03-05,,,SFP transceiver that supports ,,0,-2,0.0,SFP+,16000,Invoice,Network,45790,Ubiquiti,W129016385,,0,,300,Network products,2025-01-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3856434,2755806.0,2,0,SWR-DE,Stefan Weber,Adrian Hovancsak,7.5,Manually,98.029692,0.0,3.735887,0.5,0.0,112.07663,14.5,108.340743,-13.12,-98.029692,1.38,10.31105,1.38,10.31105,0
2026-02-05 11:24:42.407,2026-02-06 10:38:18.037,1394.0,JETU-DE,,,,1,0,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,From Bid,ABE Energietechnik GmbH,27790,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202607,202602,2026,2026-02-12,2026-02-06,,,"1/1.8"" 8MP, 4K 3840 x 2160 ",,-1,-5,0.0,Day & Night,16000,Invoice,Network,45790,Ubiquiti,W128985475,,0,,250,Surveillance,2024-11-28,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3849701,2747447.0,3,0,lala-de,Lars Lang,Franz Stuempfig,312.75,From Bid,5998.345079,0.0,-1133.369159,-151.8,0.0,7005.162149,1090.05,8138.53131,-803.4,-5998.345079,286.65,2140.186229,286.65,2140.18623,0
2026-02-12 23:03:41.357,2026-02-13 09:28:39.330,625.0,fst-de,WEBPAID,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,REGNER.IT UG (haftungsbeschrän,27901,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202607,202602,2026,2026-02-13,2026-02-13,,,UniFi Cloud Gateway Ultra ,,-1,-5,76.55,VPN Router/Gateway,16000,Invoice,Network,45790,Ubiquiti,W128830583,,0,,300,Network products,2024-02-22,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20240603.1,,3850080,2749622.0,1,0,,,,76.55,,543.166049,0.0,0.0,,571.537609,571.537609,76.55,571.53761,-72.57,-541.822133,3.98,29.715475,3.8,28.37156,0
2026-02-05 11:24:42.407,2026-02-06 10:38:18.037,1394.0,JETU-DE,,,,1,0,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,From Bid,ABE Energietechnik GmbH,27790,Yes,0,0,C,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202607,202602,2026,2026-02-12,2026-02-06,,,Indoor/outdoor 4K PoE camera,,-1,-5,0.0,Day & Night,16000,Invoice,Network,45790,Ubiquiti,W128791914,,0,,300,Network products,2023-11-30,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3849701,2747447.0,4,0,lala-de,Lars Lang,Franz Stuempfig,398.64,From Bid,10147.163095,0.0,-1798.159607,-240.84,0.0,11905.303871,1835.4,13703.46348,-1359.08,-10147.163095,476.32,3556.300383,476.32,3556.300384,0
2026-02-24 11:12:06.667,2026-02-24 11:26:35.720,14.0,sew-de,WEB,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,SHC Netzwerktechnik GmbH,27698,Yes,0,0,B,,C,,,20251229.397,,0,GR-COUNTRY,0.0,202609,202602,2026,2026-02-24,2026-02-24,,,"A compact, 8-port, Layer 2 ",,-1,-3,78.97,8-> port,16000,Invoice,Network,45790,Ubiquiti,W128792506,,0,,300,Network products,2024-02-22,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3852925,2752582.0,10,0,,,Sebastian Wulf,78.97,,5259.329629,0.0,0.0,,590.040148,5900.401489,789.7,5900.40149,-703.9,-5259.329629,85.8,641.071859,85.8,641.07186,0
2026-02-09 14:43:50.987,2026-02-09 14:48:01.327,5.0,SVC_OUT,XML,,,2,1,DE,Customer,Customer,Customer,Profit %,No,No,0-3M,,Jacob Elektronik GmbH,22218,Yes,0,0,A,Yes,A,,,20251229.1,,0,,0.0,202607,202602,2026,2026-02-09,2026-02-09,,,UniFi nanoHD 3-pack,AHO&PSA,-1,-5,369.5,Indoor,16000,Invoice,Network,45790,Ubiquiti,UAP-NANOHD-3,,0,,300,Network products,2018-03-21,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,AHO&PSA,,3848213,2748069.0,1,0,,,Paarthiban Sathianathan,369.5,,2620.860185,0.0,0.0,,2758.760899,2758.760899,369.5,2758.7609,-350.15,-2614.289929,19.35,144.470969,18.47,137.900714,0
2026-03-03 13:01:10.957,2026-03-03 13:20:02.987,19.0,psa-de,XML,,,2,1,DE,Customer,Customer,Customer,Profit %,No,No,0-3M,,Jacob Elektronik GmbH,22218,Yes,0,0,A,Yes,A,,,20251229.1,,0,GR-COUNTRY,0.0,202610,202603,2026,2026-03-03,2026-03-03,,,UniFi nanoHD 3-pack,AHO&PSA,0,-2,370.5,Indoor,16000,Invoice,Network,45790,Ubiquiti,UAP-NANOHD-3,,0,,300,Network products,2018-03-21,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,AHO&PSA,,3854976,2754743.0,1,0,,,Paarthiban Sathianathan,370.5,,2537.639068,0.0,0.0,,2768.292774,2768.292774,370.5,2768.292774,-339.63,-2537.639068,30.87,230.653705,30.87,230.653706,0
2026-01-05 12:08:57.127,2026-01-05 12:20:44.583,12.0,aho-de,WEB,,,2,1,DE,Adjusted,System Profile,System Profile,Profit %,No,No,0-3M,Requested,etronixx Sales GmbH,22918,Yes,0,0,A,,A,,,20251229.397,,0,,0.0,202602,202601,2026,2026-01-05,2026-01-05,,,"Enterprise 3.5"" HDD, 16TB ",,-2,-10,295.55,Harddisks,16000,Invoice,Network,45790,Ubiquiti,W128980778,,0,,300,Network products,2024-11-12,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251229.397,,3837702,2737739.0,1,0,aho-de,Adrian Hovancsak,Adrian Hovancsak,303.8,Manually,2129.749269,0.0,61.618206,8.25,2207.425554,2269.04376,295.55,2207.425554,-284.44,-2124.446369,11.11,82.979184,10.4,77.676284,0
2026-01-02 15:51:06.787,2026-01-02 15:54:01.147,3.0,SVC_OUT,WEB,,,1,0,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,ComputerSysteme-Malgadey,27635,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202602,202601,2026,2026-01-07,2026-01-02,,,"Enterprise 3.5"" HDD, 16TB ",,-2,-10,295.55,Harddisks,16000,Invoice,Network,45790,Ubiquiti,W128980778,,0,,300,Network products,2024-11-12,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251006.29,,3838404,2737569.0,1,0,,,Sebastian Wulf,295.55,,2129.749269,0.0,0.0,,2207.425554,2207.425554,295.55,2207.425554,-284.44,-2124.446369,11.11,82.979184,10.4,77.676284,0
2025-12-23 09:42:40.727,2025-12-23 09:46:48.917,4.0,psa-de,XML,,,1,1,DE,System Profile,System Profile,System Profile,Profit %,No,No,0-3M,,maxbenedikt GmbH,17996,Yes,0,0,C,,C,,,20251229.397,,0,,0.0,202602,202601,2026,2026-01-08,2025-12-23,,,"Enterprise 3.5"" HDD, 16TB ",,-2,-10,0.0,Harddisks,16000,Invoice,Network,45790,Ubiquiti,W128980778,,0,,300,Network products,2024-11-12,PRICE TRACKER,PRICING TEAM,PRICE TRACKER,PRICING TEAM,20251006.29,,3838621,2736951.0,2,0,,,Sebastian Wulf,296.84,,4278.096034,0.0,0.0,,0.0,4434.120801,593.68,4434.120802,-571.36,-4267.415545,22.32,166.705255,20.89,156.024767,0
